City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description,Rain inches (last 3 hours),Snow inches (last 3 hours)
487,Hornslet,DK,2021-12-06 21:32:09,56.3155,10.3204,35.6,78,75,7.0,broken clouds,0,0
488,Oistins,BB,2021-12-06 21:32:09,13.0667,-59.5333,80.69,65,40,19.57,scattered clouds,0,0
489,Kuandian,CN,2021-12-06 21:32:10,40.7286,124.7847,22.77,88,5,4.76,clear sky,0,0
490,Kroya,ID,2021-12-06 21:32:10,-7.6331,109.2461,76.06,90,94,2.59,overcast clouds,0,0
491,Fredericksburg,US,2021-12-06 21:30:30,38.3032,-77.4605,71.49,59,90,1.99,overcast clouds,0,0
492,Naze,JP,2021-12-06 21:27:17,28.3667,129.4833,62.24,65,7,12.01,clear sky,0,0
493,Fairhope,US,2021-12-06 21:32:11,30.523,-87.9033,76.01,54,75,14.97,broken clouds,0,0
494,Xuddur,SO,2021-12-06 21:32:11,4.1213,43.8894,73.09,68,42,11.36,scattered clouds,0,0
495,Bandundu,CD,2021-12-06 21:32:11,-3.3167,17.3667,73.69,86,99,4.0,light rain,0,0
496,De-Kastri,RU,2021-12-06 21:32:12,51.4667,140.7833,16.16,60,4,17.18,clear sky,0,0
497,Bambanglipuro,ID,2021-12-06 21:26:29,-7.95,110.2833,74.57,93,100,5.53,overcast clouds,0,0
498,Varzea Grande,BR,2021-12-06 21:31:04,-15.6467,-56.1325,91.27,55,40,6.91,scattered clouds,0,0
499,Petauke,ZM,2021-12-06 21:32:12,-14.2426,31.3253,76.41,40,76,4.61,broken clouds,0,0
500,Newport,GB,2021-12-06 21:32:13,51.5877,-2.9984,44.46,83,3,16.37,clear sky,0,0
501,Okhotsk,RU,2021-12-06 21:32:13,59.3833,143.3,-5.67,81,100,16.55,overcast clouds,0,0
502,Graaff-Reinet,ZA,2021-12-06 21:32:13,-32.2522,24.5308,60.93,91,59,3.31,broken clouds,0,0
503,Santa Maria,BR,2021-12-06 21:32:14,-29.6842,-53.8069,78.1,53,75,14.97,broken clouds,0,0
504,Atagay,RU,2021-12-06 21:32:14,55.1033,99.3875,24.8,86,100,4.27,overcast clouds,0,0
505,Nuuk,GL,2021-12-06 21:31:14,64.1835,-51.7216,21.81,86,75,14.97,light snow,0,0
506,Birao,CF,2021-12-06 21:24:26,10.2849,22.7882,76.08,20,10,6.17,clear sky,0,0
507,Jian,CN,2021-12-06 21:32:15,27.1172,114.9793,46.17,58,1,2.39,clear sky,0,0
508,Cortez,US,2021-12-06 21:32:15,37.3489,-108.5859,54.41,21,1,9.22,clear sky,0,0
509,Mbandaka,CD,2021-12-06 21:32:15,0.0487,18.2603,71.94,88,62,0.92,light rain,0,0
510,Bud,US,2021-12-06 21:32:16,39.447,-86.1758,37.85,57,1,14.52,clear sky,0,0
511,Saint-Joseph,RE,2021-12-06 21:32:16,-21.3667,55.6167,77.38,79,17,8.21,few clouds,0,0
512,Morondava,MG,2021-12-06 21:32:16,-20.2833,44.2833,78.04,85,9,3.56,clear sky,0,0
513,Taltal,CL,2021-12-06 21:32:17,-25.4,-70.4833,66.16,69,94,7.31,overcast clouds,0,0
514,Labuan,MY,2021-12-06 21:32:17,5.2767,115.2417,79.16,83,20,5.01,few clouds,0,0
515,Richards Bay,ZA,2021-12-06 21:32:17,-28.783,32.0377,73.69,86,88,14.79,overcast clouds,0,0
516,Murdochville,CA,2021-12-06 21:32:18,48.9583,-65.5006,22.08,93,100,19.06,light snow,0,0
517,Dharmabad,IN,2021-12-06 21:32:18,18.9,77.85,66.76,62,0,5.91,clear sky,0,0
518,Opuwo,NA,2021-12-06 21:32:18,-18.0607,13.84,71.22,26,2,7.47,clear sky,0,0
519,Vikravandi,IN,2021-12-06 21:32:19,12.0333,79.55,75.13,89,53,4.7,broken clouds,0,0
520,Havelock,US,2021-12-06 21:32:19,34.8791,-76.9013,73.63,83,22,7.0,few clouds,0,0
521,Hirara,JP,2021-12-06 21:32:19,24.8,125.2833,72.61,62,14,22.06,few clouds,0,0
522,Amapa,BR,2021-12-06 21:32:20,1.0,-52.0,74.59,94,100,3.02,overcast clouds,0,0
523,Sao Francisco De Assis,BR,2021-12-06 21:32:20,-29.5503,-55.1311,77.32,53,12,16.51,few clouds,0,0
524,Kailua,US,2021-12-06 21:32:20,21.4022,-157.7394,75.18,73,90,8.05,moderate rain,0,0
525,Niederkassel,DE,2021-12-06 21:32:21,50.8167,7.0333,39.58,85,75,12.66,broken clouds,0,0
526,Siavonga,ZM,2021-12-06 21:32:21,-16.5382,28.7088,85.53,43,46,1.86,scattered clouds,0,0
527,Raudeberg,NO,2021-12-06 21:32:21,61.9875,5.1352,36.27,68,100,7.0,overcast clouds,0,0
528,Castricum,NL,2021-12-06 21:32:22,52.5483,4.6694,37.98,92,100,5.01,overcast clouds,0,0
529,Lamar,US,2021-12-06 21:32:22,33.6668,-95.5836,56.25,26,1,12.66,clear sky,0,0
530,Hay River,CA,2021-12-06 21:22:35,60.8156,-115.7999,-11.22,64,20,3.44,few clouds,0,0
531,Agadez,NE,2021-12-06 21:32:22,19.75,10.25,65.34,17,1,6.98,clear sky,0,0
532,Bulach,CH,2021-12-06 21:32:23,47.522,8.5405,35.04,94,20,2.3,few clouds,0,0
533,Caborca,MX,2021-12-06 21:32:23,30.5838,-111.101,76.35,15,0,7.31,clear sky,0,0
534,Sarahan,IN,2021-12-06 21:27:36,31.5167,77.8,30.74,61,2,10.38,clear sky,0,0
535,San Luis,AR,2021-12-06 21:27:30,-33.295,-66.3356,84.34,36,62,10.02,broken clouds,0,0
536,Knysna,ZA,2021-12-06 21:32:24,-34.0363,23.0471,59.4,92,55,3.33,broken clouds,0,0
537,Boguchany,RU,2021-12-06 21:32:24,58.3814,97.4531,27.43,95,100,5.26,overcast clouds,0,0
538,Nova Granada,BR,2021-12-06 21:32:24,-20.5339,-49.3142,86.25,50,59,2.33,broken clouds,0,0
539,Riyadh,SA,2021-12-06 21:25:02,24.6877,46.7219,60.94,32,9,9.71,clear sky,0,0
540,Sioux Lookout,CA,2021-12-06 21:32:25,50.1001,-91.917,-5.42,71,20,9.22,light snow,0,0
541,Nieuw Amsterdam,SR,2021-12-06 21:32:25,5.8833,-55.0833,82.42,82,40,6.91,light rain,0,0
542,Kholodnyy,RU,2021-12-06 21:32:25,62.7167,147.95,-34.47,98,100,1.72,overcast clouds,0,0
543,Chokwe,MZ,2021-12-06 21:32:26,-24.5333,32.9833,83.91,49,49,8.84,scattered clouds,0,0
544,Deputatskiy,RU,2021-12-06 21:32:26,69.3,139.9,-22.9,99,100,0.98,overcast clouds,0,0
545,Arman,RU,2021-12-06 21:24:46,59.7,150.1667,5.92,72,100,9.6,overcast clouds,0,0
546,Alekseyevsk,RU,2021-12-06 21:32:26,57.8406,108.3492,24.57,96,100,6.24,overcast clouds,0,0
547,Paredon,MX,2021-12-06 21:32:27,16.0333,-93.8667,84.54,62,5,5.55,clear sky,0,0
548,Yakeshi,CN,2021-12-06 21:32:27,49.2833,120.7333,9.84,90,13,6.78,few clouds,0,0
549,Russell,US,2021-12-06 21:26:47,32.3502,-85.1999,62.96,92,100,7.05,moderate rain,0,0
550,Kibara,TZ,2021-12-06 21:32:28,-2.15,33.45,75.24,71,69,7.05,broken clouds,0,0
551,Ordynskoye,RU,2021-12-06 21:32:28,54.3656,81.8994,29.86,97,100,10.85,light snow,0,0
552,Teya,RU,2021-12-06 21:25:19,60.3778,92.6267,14.07,96,100,1.81,overcast clouds,0,0
553,Ebensee,AT,2021-12-06 21:32:29,47.8072,13.779,33.89,96,91,2.77,overcast clouds,0,0
554,Qaqortoq,GL,2021-12-06 21:32:29,60.7167,-46.0333,21.7,72,27,29.57,scattered clouds,0,0
555,Malpe,IN,2021-12-06 21:32:29,13.35,74.7167,74.5,85,15,5.28,few clouds,0,0
556,Barra Do Garcas,BR,2021-12-06 21:32:30,-15.89,-52.2567,81.16,71,79,1.92,moderate rain,0,0
557,Kalabo,ZM,2021-12-06 21:32:30,-14.97,22.6814,70.29,81,73,5.86,light rain,0,0
558,Ilmenau,DE,2021-12-06 21:32:30,50.6833,10.9,33.13,92,100,5.46,overcast clouds,0,0
559,Umm Kaddadah,SD,2021-12-06 21:25:09,13.6017,26.6876,68.31,22,0,12.3,clear sky,0,0
560,Mombasa,KE,2021-12-06 21:32:31,-4.0547,39.6636,81.01,83,40,3.44,scattered clouds,0,0
561,Jinka,ET,2021-12-06 21:32:31,5.65,36.65,66.69,49,35,3.2,scattered clouds,0,0
562,Akyab,MM,2021-12-06 21:32:25,20.15,92.9,77.0,70,62,4.68,broken clouds,0,0
563,Kabanga,TZ,2021-12-06 21:32:31,-2.6386,30.4678,58.05,91,76,1.81,broken clouds,0,0
564,Natal,BR,2021-12-06 21:32:32,-5.795,-35.2094,82.62,74,40,11.5,scattered clouds,0,0
565,Vagay,RU,2021-12-06 21:32:32,57.9375,69.0217,4.19,93,100,7.67,overcast clouds,0,0
566,Belyy Yar,RU,2021-12-06 21:24:44,53.6039,91.3903,19.29,89,96,2.24,overcast clouds,0,0
567,Grand Gaube,MU,2021-12-06 21:25:07,-20.0064,57.6608,79.2,69,0,7.0,clear sky,0,0
568,Banyo,CM,2021-12-06 21:32:33,6.75,11.8167,72.88,34,100,2.71,overcast clouds,0,0
569,Yola,NG,2021-12-06 21:32:33,9.2,12.4833,80.35,24,90,2.35,overcast clouds,0,0
570,Tilbury,GB,2021-12-06 21:32:33,51.4625,0.3586,40.57,87,23,14.97,few clouds,0,0
571,Pajapan,MX,2021-12-06 21:32:34,18.25,-94.7,77.16,78,2,5.91,clear sky,0,0
572,Ulaanbaatar,MN,2021-12-06 21:32:34,47.9077,106.8832,-2.07,78,0,0.0,clear sky,0,0
573,Mubi,NG,2021-12-06 21:32:35,10.2676,13.2644,74.21,30,100,3.13,overcast clouds,0,0
574,Porto Novo,BJ,2021-12-06 21:27:57,6.4965,2.6036,84.02,81,79,8.7,broken clouds,0,0
575,Inverell,AU,2021-12-06 21:32:35,-29.7833,151.1167,70.66,83,97,1.99,light rain,0,0
576,Yeppoon,AU,2021-12-06 21:32:35,-23.1333,150.7333,76.78,72,88,12.66,overcast clouds,0,0
577,Nome,US,2021-12-06 21:32:36,64.5011,-165.4064,24.87,86,90,17.27,light snow,0,0
578,Eureka,US,2021-12-06 21:32:36,40.8021,-124.1637,51.93,82,100,0.67,overcast clouds,0,0
579,Champasak,LA,2021-12-06 21:32:36,14.75,106.0,60.28,90,23,1.05,few clouds,0,0
580,Pirovskoye,RU,2021-12-06 21:32:37,57.6267,92.2658,27.72,90,100,8.41,overcast clouds,0,0
581,Moshenskoye,RU,2021-12-06 21:32:37,58.5102,34.5911,17.42,95,100,7.72,light snow,0,0
582,Aplahoue,BJ,2021-12-06 21:32:37,6.9333,1.6833,78.49,85,92,6.04,overcast clouds,0,0
583,Malmyzh,RU,2021-12-06 21:32:38,56.5205,50.6818,6.98,72,9,3.06,clear sky,0,0
584,Port-Gentil,GA,2021-12-06 21:32:38,-0.7193,8.7815,78.35,84,100,7.14,overcast clouds,0,0
585,Salto,UY,2021-12-06 21:32:38,-31.3833,-57.9667,86.16,35,75,12.66,broken clouds,0,0
586,Santa Marta,CO,2021-12-06 21:28:25,11.2408,-74.199,89.65,62,40,4.61,scattered clouds,0,0
587,Tura,IN,2021-12-06 21:32:39,25.5198,90.2201,61.56,94,21,2.89,few clouds,0,0
588,Cotonou,BJ,2021-12-06 21:32:39,6.3654,2.4183,84.18,84,40,13.8,scattered clouds,0,0
589,Katsuura,JP,2021-12-06 21:32:39,35.1333,140.3,55.18,84,99,15.39,light rain,0,0
590,Pangody,RU,2021-12-06 21:32:40,65.85,74.4859,-6.74,94,92,13.87,overcast clouds,0,0
591,Khowai,IN,2021-12-06 21:32:40,24.1,91.6333,68.22,99,100,3.56,overcast clouds,0,0
592,Gat,IL,2021-12-06 21:32:40,31.61,34.7642,67.91,25,88,4.07,overcast clouds,0,0
593,Zanesville,US,2021-12-06 21:27:46,39.9404,-82.0132,36.88,61,1,5.01,clear sky,0,0
594,Policoro,IT,2021-12-06 21:32:41,40.2115,16.6726,50.58,89,100,4.0,overcast clouds,0,0
595,Comodoro Rivadavia,AR,2021-12-06 21:29:52,-45.8667,-67.5,78.66,22,0,19.57,clear sky,0,0
596,Brownsville,US,2021-12-06 21:32:41,25.9018,-97.4975,86.0,68,90,4.0,overcast clouds,0,0
597,Careiro Da Varzea,BR,2021-12-06 21:32:42,-3.2003,-59.8119,81.23,92,86,2.66,overcast clouds,0,0
598,Gull Lake,CA,2021-12-06 21:32:42,50.1001,-108.4847,8.96,84,100,6.42,overcast clouds,0,0
599,Ocampo,MX,2021-12-06 21:32:42,21.65,-101.5,72.28,30,100,5.93,overcast clouds,0,0
600,Fukue,JP,2021-12-06 21:32:43,32.6881,128.8419,58.1,61,32,14.23,scattered clouds,0,0
601,Atar,MR,2021-12-06 21:32:43,20.5169,-13.0499,68.81,13,99,9.93,overcast clouds,0,0
602,Gambela,ET,2021-12-06 21:32:43,8.25,34.5833,80.74,45,10,2.84,clear sky,0,0
603,Ondjiva,AO,2021-12-06 21:32:44,-17.0667,15.7333,80.47,39,56,13.73,broken clouds,0,0
604,Khasan,RU,2021-12-06 21:25:05,42.4308,130.6434,31.26,71,0,11.05,clear sky,0,0
605,Havoysund,NO,2021-12-06 21:32:44,70.9963,24.6622,25.03,76,98,10.4,overcast clouds,0,0
606,Mazagao,BR,2021-12-06 21:32:44,-0.115,-51.2894,84.25,86,94,2.82,light rain,0,0
607,Nihtaur,IN,2021-12-06 21:32:45,29.3333,78.3833,58.24,64,0,6.33,clear sky,0,0
608,Suhbaatar,MN,2021-12-06 21:32:45,50.2314,106.2078,5.47,97,93,0.58,overcast clouds,0,0
609,Kathor,IN,2021-12-06 21:32:45,21.3,72.9333,71.13,61,0,6.98,clear sky,0,0
610,Abu Dhabi,AE,2021-12-06 21:30:13,24.4667,54.3667,71.96,62,0,1.01,clear sky,0,0
611,Mozarlandia,BR,2021-12-06 21:32:46,-14.7447,-50.5706,78.49,80,97,5.28,moderate rain,0,0
612,Beloha,MG,2021-12-06 21:32:46,-25.1667,45.05,78.04,58,0,0.51,clear sky,0,0
613,Millbrook,US,2021-12-06 21:32:47,32.4799,-86.3619,64.47,97,90,3.44,moderate rain,0,0
614,Lethem,GY,2021-12-06 21:32:47,3.3803,-59.7968,87.85,66,40,13.8,scattered clouds,0,0
615,Agirish,RU,2021-12-06 21:32:47,61.9247,63.0231,-3.96,94,15,6.71,few clouds,0,0
616,Pemba,MZ,2021-12-06 21:24:19,-12.974,40.5178,81.3,83,20,12.66,few clouds,0,0
617,Matara,LK,2021-12-06 21:32:48,5.9485,80.5353,75.16,91,35,4.5,scattered clouds,0,0
618,Charters Towers,AU,2021-12-06 21:24:32,-20.1,146.2667,76.17,75,30,10.56,scattered clouds,0,0
619,Pingzhuang,CN,2021-12-06 21:32:48,42.0372,119.2889,27.12,52,0,3.62,clear sky,0,0
620,Santa Cruz,BO,2021-12-06 21:27:02,-17.8,-63.1667,89.65,48,40,12.66,scattered clouds,0,0
621,Pedernales,DO,2021-12-06 21:32:49,18.0384,-71.744,83.03,64,0,3.24,clear sky,0,0
622,Guerrero Negro,MX,2021-12-06 21:32:49,27.9769,-114.0611,73.67,46,0,9.4,clear sky,0,0
623,Nandurbar,IN,2021-12-06 21:32:49,21.3667,74.25,70.77,62,0,6.11,clear sky,0,0
624,Sesheke,ZM,2021-12-06 21:32:50,-17.4759,24.2968,72.43,72,96,4.36,overcast clouds,0,0
625,Funtua,NG,2021-12-06 21:32:50,11.5233,7.3081,69.64,25,88,8.61,overcast clouds,0,0
626,Sehore,IN,2021-12-06 21:32:50,23.2,77.0833,60.33,63,0,7.74,clear sky,0,0
627,Chipinge,ZW,2021-12-06 21:32:51,-20.1883,32.6236,69.44,82,81,1.03,broken clouds,0,0
628,Ornskoldsvik,SE,2021-12-06 21:32:51,63.2909,18.7153,13.15,92,90,5.75,light snow,0,0
629,Aripuana,BR,2021-12-06 21:30:21,-9.1667,-60.6333,76.73,89,93,2.91,overcast clouds,0,0
630,Trat,TH,2021-12-06 21:32:52,12.5,102.5,66.7,76,100,7.4,overcast clouds,0,0
631,Tessalit,ML,2021-12-06 21:32:52,20.1986,1.0114,69.62,17,90,9.31,overcast clouds,0,0
632,Presidente Medici,BR,2021-12-06 21:32:52,-11.1753,-61.9014,74.28,99,98,2.84,moderate rain,0,0
633,Jiazi,CN,2021-12-06 21:32:53,22.8779,116.067,58.24,72,2,6.73,clear sky,0,0
634,Loviisa,FI,2021-12-06 21:32:53,60.4566,26.2251,9.28,92,98,8.59,light snow,0,0
635,Mariel,CU,2021-12-06 21:32:53,22.9875,-82.7536,82.54,75,31,8.99,light rain,0,0
636,Novi Ligure,IT,2021-12-06 21:32:54,44.7608,8.7896,45.37,80,5,1.99,clear sky,0,0
637,Mabaruma,GY,2021-12-06 21:32:54,8.2,-59.7833,82.4,83,75,0.0,broken clouds,0,0
638,North Bend,US,2021-12-06 21:32:54,43.4065,-124.2243,52.16,94,90,6.91,overcast clouds,0,0
639,Viesca,MX,2021-12-06 21:32:55,25.35,-102.8,79.36,14,90,1.54,overcast clouds,0,0
640,Inhambane,MZ,2021-12-06 21:32:55,-23.865,35.3833,77.0,85,59,7.65,broken clouds,0,0
641,Corn Island,NI,2021-12-06 21:32:55,12.1694,-83.0418,81.73,81,2,13.8,clear sky,0,0
642,Satipo,PE,2021-12-06 21:32:56,-11.2522,-74.6386,72.75,95,100,1.41,overcast clouds,0,0
643,Skerries,IE,2021-12-06 21:32:56,53.5828,-6.1083,39.0,71,1,19.22,clear sky,0,0
644,Shenjiamen,CN,2021-12-06 21:32:56,29.9576,122.298,54.59,68,0,12.88,clear sky,0,0
645,Chima,IN,2021-12-06 21:32:57,30.6854,76.0863,56.66,63,0,5.82,clear sky,0,0
646,Ibra,OM,2021-12-06 21:32:57,22.6906,58.5334,62.49,79,0,0.43,clear sky,0,0
647,Oneida,US,2021-12-06 21:32:57,43.2001,-75.4663,50.58,89,90,15.01,moderate rain,0,0
648,Teseney,ER,2021-12-06 21:32:58,15.11,36.6575,76.46,50,0,8.68,clear sky,0,0
649,Yamada,JP,2021-12-06 21:24:59,39.4667,141.95,46.29,86,100,4.47,overcast clouds,0,0
650,Onega,RU,2021-12-06 21:32:58,63.9061,38.1404,1.49,97,19,4.81,few clouds,0,0
651,Lockhart,US,2021-12-06 21:32:58,28.6194,-81.4426,82.49,60,20,8.05,few clouds,0,0
652,Itarema,BR,2021-12-06 21:26:59,-2.9248,-39.9167,81.45,79,49,18.81,scattered clouds,0,0
653,Townsville,AU,2021-12-06 21:29:25,-19.25,146.8,81.48,74,20,9.22,few clouds,0,0
654,Brewster,US,2021-12-06 21:32:59,41.3973,-73.6171,57.97,90,75,1.01,broken clouds,0,0
655,Zhezkazgan,KZ,2021-12-06 21:32:59,47.8043,67.7144,27.45,86,59,5.35,broken clouds,0,0
656,Amga,RU,2021-12-06 21:33:00,60.8953,131.9608,-16.15,99,98,1.59,overcast clouds,0,0
657,Puerto Madryn,AR,2021-12-06 21:33:00,-42.7692,-65.0385,87.91,17,0,33.13,clear sky,0,0
658,Ukiah,US,2021-12-06 21:33:00,39.1502,-123.2078,58.44,83,75,0.0,broken clouds,0,0
659,Batagay-Alyta,RU,2021-12-06 21:25:16,67.8006,130.4114,-33.29,91,100,5.7,overcast clouds,0,0
660,Sompeta,IN,2021-12-06 21:33:01,18.9333,84.6,73.69,92,27,8.14,scattered clouds,0,0
661,Portland,US,2021-12-06 21:28:22,45.5234,-122.6762,47.86,95,90,1.99,light rain,0,0
662,Anito,PH,2021-12-06 21:33:01,12.4497,125.2886,79.16,80,100,11.5,overcast clouds,0,0
663,Westport,US,2021-12-06 21:33:02,41.1415,-73.3579,58.28,94,98,1.01,overcast clouds,0,0
664,Urusha,RU,2021-12-06 21:33:02,54.05,122.9,-4.65,97,83,1.43,broken clouds,0,0
665,Kasempa,ZM,2021-12-06 21:33:02,-13.4584,25.8338,66.96,72,100,2.57,overcast clouds,0,0
666,Healdsburg,US,2021-12-06 21:28:12,38.6105,-122.8692,60.31,60,100,2.33,overcast clouds,0,0
667,Thinadhoo,MV,2021-12-06 21:28:04,0.5333,72.9333,81.73,76,53,16.22,broken clouds,0,0
668,Callaguip,PH,2021-12-06 21:33:03,18.0714,120.4867,77.02,69,75,11.5,broken clouds,0,0
669,Shihezi,CN,2021-12-06 21:33:03,44.3,86.0333,30.45,84,100,2.95,overcast clouds,0,0
670,Sistranda,NO,2021-12-06 21:33:04,63.7256,8.834,21.16,71,5,13.29,clear sky,0,0
671,Vilhena,BR,2021-12-06 21:31:08,-12.7406,-60.1458,75.42,88,75,8.05,broken clouds,0,0
672,Yuki,JP,2021-12-06 21:33:04,36.3,139.8833,51.58,82,97,5.14,overcast clouds,0,0
673,Kununurra,AU,2021-12-06 21:24:35,-15.7667,128.7333,80.58,89,77,6.91,broken clouds,0,0
674,Port Blair,IN,2021-12-06 21:22:23,11.6667,92.75,77.2,69,63,12.28,broken clouds,0,0
675,Shelbyville,US,2021-12-06 21:33:05,35.4834,-86.4603,48.92,54,1,5.01,clear sky,0,0
676,Lachhmangarh,IN,2021-12-06 21:33:05,27.8214,75.0251,58.98,43,0,6.67,clear sky,0,0
677,Kerouane,GN,2021-12-06 21:33:05,9.2667,-9.0167,73.62,30,76,3.36,broken clouds,0,0
678,Sawtell,AU,2021-12-06 21:26:40,-30.3833,153.1,71.62,91,90,4.61,overcast clouds,0,0
679,Linhares,BR,2021-12-06 21:31:09,-19.3911,-40.0722,70.97,97,100,2.08,light rain,0,0
680,Beyneu,KZ,2021-12-06 21:33:06,45.3167,55.2,38.14,64,43,4.16,scattered clouds,0,0
681,Thunder Bay,CA,2021-12-06 21:29:14,48.4001,-89.3168,4.28,65,20,17.27,few clouds,0,0
682,Dengzhou,CN,2021-12-06 21:33:07,37.8086,120.7508,41.4,57,0,12.06,clear sky,0,0
683,Pasni,PK,2021-12-06 21:26:42,25.2631,63.471,72.99,59,0,4.81,clear sky,0,0
684,Bay-Khaak,RU,2021-12-06 21:33:07,51.1667,94.5,-2.25,90,66,3.62,broken clouds,0,0
685,Rodeo,US,2021-12-06 21:33:07,38.033,-122.2669,56.37,82,90,1.99,mist,0,0
686,Jasper,US,2021-12-06 21:29:50,37.2001,-94.3502,41.83,39,40,7.0,scattered clouds,0,0
687,Hami,CN,2021-12-06 21:22:24,42.8,93.45,28.83,54,98,9.44,overcast clouds,0,0
688,Menongue,AO,2021-12-06 21:28:27,-14.6585,17.691,66.97,68,45,4.81,scattered clouds,0,0
689,Diapaga,BF,2021-12-06 21:33:08,12.0708,1.7889,78.13,19,62,6.85,broken clouds,0,0
690,Mayo,US,2021-12-06 21:27:14,38.8876,-76.5119,71.19,65,100,5.99,overcast clouds,0,0
691,Shimoda,JP,2021-12-06 21:27:16,34.6667,138.95,56.1,83,93,18.01,light rain,0,0
692,Plettenberg Bay,ZA,2021-12-06 21:33:09,-34.0527,23.3716,59.68,90,67,4.07,broken clouds,0,0
